,Home_code,Away_code,Venue_code,Matchweek,Season,HomeFullPoint,AwayFullPoint,HomeGoal,AwayGoal,HomeConceded,AwayConceded,pastHP,pastAP,pastHG,pastAG,pastHGC,pastAGC,HomeAvgPoint,AwayAvgPoint
674,19,22,19,30,2017,29.0,28.0,27.0,29.0,40.0,41.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,1.1044776119402986
675,28,14,28,30,2017,20.0,37.0,22.0,41.0,43.0,42.0,2.0,2.0,1.0,2.0,3.0,2.0,0.9701492537313432,1.208955223880597
676,29,5,29,30,2017,30.0,40.0,36.0,24.0,54.0,26.0,4.0,4.0,2.0,3.0,8.0,2.0,1.1194029850746268,1.1940298507462686
677,0,27,0,30,2017,45.0,36.0,52.0,39.0,41.0,47.0,6.0,6.0,1.0,2.0,5.0,0.0,1.791044776119403,1.1343283582089552
678,2,26,2,30,2017,33.0,58.0,34.0,55.0,44.0,24.0,6.0,6.0,3.0,3.0,3.0,0.0,1.1791044776119404,2.149253731343284
679,23,16,23,30,2017,27.0,78.0,28.0,83.0,54.0,20.0,6.0,6.0,1.0,4.0,1.0,0.0,1.0597014925373134,2.328358208955224
680,2,28,2,31,2017,33.0,20.0,35.0,23.0,48.0,47.0,0.0,0.0,2.0,1.0,5.0,5.0,1.161764705882353,0.9558823529411764
681,11,8,11,31,2017,31.0,27.0,25.0,28.0,50.0,48.0,0.0,0.0,0.0,3.0,2.0,5.0,1.0333333333333334,1.0
682,15,27,15,31,2017,60.0,36.0,68.0,39.0,34.0,50.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,1.1176470588235294
683,23,9,23,31,2017,27.0,37.0,28.0,35.0,56.0,49.0,3.0,3.0,0.0,3.0,2.0,2.0,1.0441176470588236,1.4411764705882353
684,4,14,4,31,2017,34.0,40.0,28.0,45.0,40.0,43.0,4.0,4.0,2.0,5.0,3.0,2.0,1.1333333333333333,1.2352941176470589
685,8,15,8,31,2017,30.0,63.0,30.0,73.0,48.0,34.0,3.0,3.0,3.0,6.0,2.0,2.0,1.0289855072463767,2.0144927536231885
686,9,16,9,31,2017,40.0,81.0,37.0,85.0,50.0,20.0,6.0,6.0,4.0,3.0,1.0,0.0,1.463768115942029,2.338235294117647
687,17,25,17,31,2017,65.0,31.0,58.0,25.0,23.0,42.0,4.0,4.0,5.0,4.0,3.0,1.0,1.9705882352941175,1.0588235294117647
688,19,11,19,31,2017,32.0,31.0,30.0,25.0,40.0,52.0,1.0,1.0,3.0,0.0,2.0,2.0,1.0666666666666669,1.0
689,27,2,27,31,2017,36.0,36.0,39.0,37.0,55.0,49.0,3.0,3.0,0.0,3.0,8.0,5.0,1.1014492753623188,1.1884057971014492
690,28,5,28,32,2017,20.0,43.0,24.0,27.0,49.0,26.0,6.0,6.0,2.0,5.0,6.0,1.0,0.9420289855072465,1.2205882352941178
691,29,22,29,32,2017,30.0,28.0,36.0,29.0,57.0,44.0,1.0,1.0,1.0,0.0,7.0,3.0,1.1029411764705883,1.088235294117647
692,0,23,0,32,2017,48.0,27.0,55.0,29.0,41.0,58.0,0.0,0.0,4.0,1.0,2.0,4.0,1.8088235294117647,1.0289855072463767
693,7,26,7,32,2017,56.0,61.0,52.0,59.0,27.0,25.0,6.0,6.0,2.0,6.0,2.0,1.0,2.1911764705882355,2.161764705882353
694,2,8,2,32,2017,37.0,30.0,39.0,31.0,51.0,50.0,3.0,3.0,4.0,3.0,3.0,2.0,1.1857142857142855,1.0142857142857142
695,4,11,4,32,2017,34.0,31.0,28.0,25.0,42.0,53.0,0.0,0.0,0.0,0.0,4.0,3.0,1.096774193548387,0.96875
696,9,15,9,32,2017,40.0,66.0,38.0,75.0,53.0,35.0,6.0,6.0,3.0,7.0,4.0,1.0,1.4428571428571428,2.0285714285714285
697,14,19,14,32,2017,43.0,35.0,47.0,31.0,43.0,40.0,6.0,6.0,6.0,4.0,1.0,0.0,1.2608695652173914,1.1290322580645162
698,16,17,16,32,2017,84.0,68.0,88.0,60.0,21.0,23.0,6.0,6.0,5.0,4.0,1.0,1.0,2.347826086956522,1.9855072463768115
699,23,26,23,32,2017,27.0,64.0,29.0,62.0,61.0,26.0,6.0,6.0,1.0,7.0,5.0,2.0,1.0142857142857142,2.1739130434782608
700,27,5,27,33,2017,37.0,46.0,41.0,29.0,57.0,27.0,6.0,6.0,2.0,5.0,7.0,1.0,1.1,1.2463768115942029
701,28,25,28,33,2017,20.0,31.0,25.0,25.0,51.0,44.0,1.0,1.0,2.0,0.0,4.0,2.0,0.9285714285714286,1.0434782608695652
702,0,22,0,33,2017,51.0,28.0,58.0,29.0,41.0,47.0,0.0,0.0,6.0,0.0,0.0,6.0,1.826086956521739,1.072463768115942
703,7,29,7,33,2017,56.0,33.0,53.0,39.0,30.0,57.0,3.0,3.0,3.0,3.0,4.0,3.0,2.1594202898550723,1.1304347826086956
704,5,14,5,33,2017,49.0,43.0,31.0,48.0,28.0,45.0,3.0,3.0,4.0,3.0,2.0,2.0,1.2714285714285714,1.2428571428571429
705,8,4,8,33,2017,31.0,35.0,33.0,29.0,52.0,43.0,1.0,1.0,3.0,1.0,4.0,3.0,1.0140845070422535,1.09375
706,11,27,11,33,2017,32.0,37.0,26.0,42.0,54.0,59.0,1.0,1.0,1.0,3.0,2.0,4.0,0.9696969696969696,1.0845070422535212
707,15,2,15,33,2017,67.0,38.0,75.0,41.0,35.0,53.0,2.0,2.0,2.0,4.0,1.0,4.0,2.014084507042253,1.1830985915492958
708,22,7,22,33,2017,28.0,57.0,31.0,54.0,50.0,31.0,1.0,1.0,2.0,2.0,6.0,4.0,1.0571428571428572,2.142857142857143
709,25,9,25,33,2017,32.0,41.0,26.0,38.0,45.0,53.0,1.0,1.0,1.0,1.0,3.0,3.0,1.042857142857143,1.4366197183098592
710,26,16,26,34,2017,67.0,84.0,64.0,90.0,27.0,24.0,3.0,3.0,5.0,5.0,2.0,4.0,2.185714285714285,2.3142857142857145
711,17,28,17,34,2017,71.0,21.0,63.0,26.0,25.0,52.0,1.0,1.0,5.0,2.0,2.0,3.0,2.0,0.9295774647887324
712,19,0,19,34,2017,38.0,54.0,33.0,61.0,41.0,43.0,6.0,6.0,3.0,6.0,1.0,2.0,1.1875,1.8428571428571427
713,29,23,29,34,2017,34.0,27.0,40.0,30.0,58.0,63.0,0.0,0.0,4.0,1.0,1.0,5.0,1.1285714285714286,1.0
714,4,26,4,34,2017,35.0,67.0,31.0,65.0,46.0,30.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0606060606060606,2.1549295774647885
715,2,17,2,34,2017,38.0,71.0,41.0,63.0,56.0,26.0,3.0,3.0,2.0,3.0,5.0,3.0,1.1666666666666667,1.971830985915493
716,5,7,5,34,2017,52.0,60.0,33.0,57.0,29.0,33.0,4.0,4.0,4.0,4.0,2.0,3.0,1.295774647887324,2.1549295774647885
717,14,22,14,34,2017,43.0,28.0,49.0,33.0,47.0,53.0,0.0,0.0,2.0,4.0,4.0,6.0,1.2253521126760565,1.0422535211267605
718,27,8,27,34,2017,37.0,34.0,42.0,36.0,60.0,54.0,4.0,4.0,1.0,5.0,3.0,4.0,1.0694444444444444,1.0416666666666667
719,28,15,28,34,2017,24.0,70.0,27.0,78.0,52.0,35.0,4.0,4.0,2.0,3.0,1.0,0.0,0.9583333333333334,2.0277777777777777
720,0,29,0,35,2017,54.0,35.0,62.0,41.0,45.0,59.0,2.0,2.0,4.0,2.0,4.0,2.0,1.816901408450704,1.1267605633802815
721,16,25,16,35,2017,87.0,33.0,93.0,27.0,25.0,46.0,2.0,2.0,5.0,2.0,4.0,2.0,2.323943661971831,1.0422535211267605
722,23,5,23,35,2017,28.0,52.0,31.0,34.0,64.0,31.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,1.2777777777777777
723,9,19,9,35,2017,42.0,41.0,39.0,35.0,54.0,42.0,6.0,6.0,1.0,4.0,1.0,2.0,1.4305555555555556,1.2424242424242424
724,5,4,5,35,2017,53.0,36.0,35.0,32.0,32.0,47.0,1.0,1.0,2.0,3.0,3.0,4.0,1.273972602739726,1.0588235294117647
725,8,14,8,35,2017,35.0,44.0,36.0,49.0,54.0,47.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0410958904109588,1.2222222222222223
726,11,9,11,35,2017,35.0,45.0,27.0,40.0,54.0,54.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0294117647058822,1.452054794520548
727,15,23,15,35,2017,71.0,29.0,80.0,32.0,37.0,65.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0136986301369864,1.0
728,19,28,19,35,2017,41.0,25.0,35.0,29.0,43.0,54.0,4.0,4.0,2.0,3.0,2.0,2.0,1.2058823529411764,0.958904109589041
729,22,2,22,35,2017,29.0,38.0,33.0,41.0,53.0,58.0,0.0,0.0,2.0,0.0,3.0,5.0,1.0416666666666667,1.1506849315068493
730,25,7,25,36,2017,33.0,63.0,27.0,59.0,51.0,34.0,6.0,6.0,1.0,5.0,6.0,3.0,1.0277777777777777,2.1666666666666665
731,17,0,17,36,2017,74.0,57.0,65.0,66.0,26.0,46.0,3.0,3.0,2.0,5.0,1.0,3.0,1.9861111111111112,1.8333333333333333
732,29,16,29,36,2017,35.0,90.0,42.0,98.0,63.0,25.0,6.0,6.0,2.0,8.0,5.0,1.0,1.1111111111111112,2.333333333333333
733,26,27,26,36,2017,68.0,38.0,66.0,42.0,31.0,60.0,1.0,1.0,2.0,0.0,4.0,1.0,2.138888888888889,1.0684931506849316
734,4,17,4,36,2017,37.0,77.0,32.0,67.0,47.0,27.0,6.0,6.0,1.0,4.0,1.0,1.0,1.0571428571428572,2.0
735,2,25,2,36,2017,38.0,33.0,42.0,27.0,60.0,52.0,0.0,0.0,1.0,0.0,4.0,6.0,1.135135135135135,1.0136986301369864
736,9,22,9,36,2017,48.0,32.0,42.0,35.0,54.0,54.0,4.0,4.0,3.0,2.0,0.0,1.0,1.472972972972973,1.0684931506849316
737,14,29,14,36,2017,44.0,35.0,49.0,43.0,52.0,67.0,0.0,0.0,0.0,2.0,5.0,8.0,1.2054794520547945,1.095890410958904
738,23,8,23,36,2017,30.0,38.0,32.0,41.0,65.0,54.0,4.0,4.0,1.0,5.0,1.0,0.0,1.0,1.0675675675675675
739,27,19,27,36,2017,38.0,41.0,42.0,35.0,62.0,44.0,0.0,0.0,0.0,0.0,2.0,2.0,1.054054054054054,1.1714285714285717
740,28,26,28,37,2017,28.0,71.0,30.0,68.0,54.0,31.0,4.0,4.0,3.0,3.0,2.0,1.0,0.9864864864864864,2.150684931506849
741,0,5,0,37,2017,57.0,54.0,67.0,35.0,48.0,32.0,2.0,2.0,5.0,1.0,3.0,1.0,1.808219178082192,1.2702702702702702
742,7,15,7,37,2017,66.0,72.0,60.0,80.0,34.0,37.0,2.0,2.0,3.0,2.0,1.0,2.0,2.1780821917808217,2.0
743,16,11,16,37,2017,93.0,35.0,102.0,27.0,26.0,56.0,3.0,3.0,9.0,1.0,1.0,2.0,2.3424657534246576,1.0
744,25,22,25,37,2017,33.0,33.0,27.0,36.0,53.0,55.0,4.0,4.0,0.0,3.0,2.0,2.0,1.0,1.0675675675675675
745,7,11,7,37,2017,69.0,36.0,61.0,27.0,34.0,56.0,1.0,1.0,2.0,0.0,0.0,2.0,2.189189189189189,1.0
746,14,0,14,37,2017,44.0,60.0,49.0,72.0,54.0,48.0,3.0,3.0,0.0,6.0,7.0,2.0,1.1891891891891893,1.8243243243243243
747,16,4,16,37,2017,94.0,40.0,102.0,33.0,26.0,47.0,4.0,4.0,4.0,1.0,1.0,0.0,2.324324324324324,1.1111111111111112
748,26,19,26,37,2017,71.0,41.0,68.0,36.0,32.0,46.0,0.0,0.0,2.0,1.0,1.0,3.0,2.121621621621621,1.1388888888888888
749,29,17,29,37,2017,38.0,77.0,45.0,67.0,67.0,28.0,3.0,3.0,3.0,2.0,4.0,2.0,1.1216216216216215,1.972972972972973
750,5,2,5,38,2017,54.0,41.0,35.0,43.0,37.0,60.0,3.0,3.0,0.0,2.0,5.0,2.0,1.2533333333333334,1.16
751,8,28,8,38,2017,41.0,31.0,43.0,31.0,55.0,54.0,6.0,6.0,7.0,2.0,1.0,0.0,1.0933333333333333,1.0133333333333334
752,11,0,11,38,2017,37.0,60.0,28.0,73.0,57.0,51.0,3.0,3.0,1.0,6.0,1.0,3.0,1.0,1.8
753,15,4,15,38,2017,72.0,40.0,80.0,34.0,38.0,50.0,3.0,3.0,0.0,2.0,1.0,3.0,1.9733333333333332,1.0810810810810811
754,17,27,17,38,2017,78.0,41.0,67.0,44.0,28.0,63.0,3.0,3.0,0.0,2.0,1.0,3.0,1.96,1.08
755,19,7,19,38,2017,41.0,70.0,36.0,62.0,47.0,35.0,4.0,4.0,1.0,2.0,3.0,1.0,1.108108108108108,2.1733333333333333
756,22,16,22,38,2017,36.0,97.0,37.0,105.0,55.0,27.0,4.0,4.0,2.0,3.0,1.0,1.0,1.0933333333333333,2.333333333333333
757,25,23,25,38,2017,33.0,30.0,27.0,33.0,54.0,67.0,1.0,1.0,0.0,1.0,2.0,2.0,0.9866666666666668,0.9866666666666668
758,26,14,26,38,2017,74.0,47.0,69.0,52.0,32.0,55.0,3.0,3.0,1.0,3.0,1.0,3.0,2.1333333333333333,1.2133333333333334
759,29,9,29,38,2017,39.0,49.0,45.0,43.0,67.0,55.0,4.0,4.0,2.0,3.0,0.0,1.0,1.12,1.4666666666666666
760,17,14,17,1,2018,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,7.0,0.0,6.0,1.973684210526316,1.1973684210526316
761,2,6,2,1,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.1842105263157894,0.0
762,10,8,10,1,2018,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,4.0,0.0,1.0,0.0,1.118421052631579
763,11,7,11,1,2018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,0.9736842105263158,2.1447368421052637
764,19,26,19,1,2018,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.0,6.0,1.0,4.0,1.1578947368421053,2.1447368421052637
765,27,4,27,1,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,7.0,1.0657894736842106,1.0526315789473684
766,30,9,30,1,2018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,4.0,0.0,1.4473684210526316
767,0,16,0,1,2018,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,4.0,3.0,1.0,1.8157894736842104,2.3421052631578947
768,15,29,15,1,2018,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,1.0,1.0,1.986842105263158,1.144736842105263
769,22,5,22,1,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,1.0789473684210529,1.236842105263158
770,6,19,6,2,2018,0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,0.0,4.0,2.0,2.0,0.0,1.1282051282051282
771,7,0,7,2,2018,3.0,0.0,3.0,0.0,0.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,2.155844155844156,1.792207792207792
772,9,22,9,2,2018,1.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,5.0,1.0,1.4415584415584417,1.077922077922078
773,14,30,14,2,2018,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,5.0,2.0,7.0,2.0,1.181818181818182,1.0
774,26,10,26,2,2018,3.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,7.0,0.0,5.0,2.0,2.155844155844156,0.0
775,29,2,29,2,2018,0.0,3.0,0.0,2.0,4.0,0.0,6.0,6.0,3.0,4.0,5.0,1.0,1.12987012987013,1.207792207792208
776,4,17,4,2,2018,0.0,3.0,0.0,2.0,2.0,1.0,6.0,6.0,0.0,3.0,6.0,1.0,1.0256410256410255,1.9870129870129871
777,5,27,5,2,2018,1.0,3.0,0.0,2.0,0.0,0.0,3.0,3.0,1.0,2.0,2.0,1.0,1.2337662337662338,1.0909090909090908
778,16,11,16,2,2018,3.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,4.0,2.3506493506493507,0.9487179487179488
779,8,15,8,2,2018,3.0,3.0,2.0,4.0,0.0,0.0,6.0,6.0,4.0,8.0,0.0,0.0,1.1428571428571428,2.0
780,0,29,0,3,2018,0.0,0.0,2.0,1.0,5.0,6.0,0.0,0.0,2.0,1.0,5.0,6.0,1.7692307692307692,1.1153846153846154
781,2,9,2,3,2018,6.0,4.0,4.0,4.0,1.0,3.0,4.0,4.0,4.0,4.0,1.0,3.0,1.2307692307692308,1.4615384615384617
782,11,6,11,3,2018,0.0,1.0,1.0,0.0,9.0,2.0,1.0,1.0,1.0,0.0,9.0,2.0,0.925,0.5
783,15,4,15,3,2018,6.0,3.0,6.0,3.0,0.0,4.0,3.0,3.0,6.0,3.0,0.0,4.0,2.0128205128205128,1.075
784,22,14,22,3,2018,1.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,1.064102564102564,1.205128205128205
785,30,16,30,3,2018,1.0,6.0,2.0,8.0,4.0,1.0,6.0,6.0,2.0,8.0,4.0,1.0,0.5,2.358974358974359
786,10,5,10,3,2018,0.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,5.0,3.0,0.0,1.2179487179487178
787,19,7,19,3,2018,1.0,6.0,1.0,6.0,2.0,2.0,6.0,6.0,1.0,6.0,2.0,2.0,1.125,2.1666666666666665
788,27,8,27,3,2018,6.0,3.0,5.0,2.0,1.0,2.0,3.0,3.0,5.0,2.0,1.0,2.0,1.1153846153846154,1.1282051282051282
789,17,26,17,3,2018,3.0,6.0,4.0,5.0,4.0,2.0,6.0,6.0,4.0,5.0,4.0,2.0,1.9615384615384612,2.1666666666666665
790,4,10,4,4,2018,3.0,3.0,3.0,5.0,5.0,7.0,3.0,3.0,3.0,5.0,3.0,5.0,1.048780487804878,1.0
791,7,2,7,4,2018,9.0,7.0,8.0,6.0,3.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0,2.1772151898734178,1.2278481012658229
792,8,22,8,4,2018,3.0,1.0,3.0,2.0,4.0,4.0,0.0,0.0,1.0,2.0,4.0,4.0,1.1139240506329111,1.0506329113924051
793,9,11,9,4,2018,5.0,1.0,6.0,1.0,5.0,9.0,1.0,1.0,4.0,1.0,3.0,6.0,1.4556962025316456,0.926829268292683
794,14,15,14,4,2018,6.0,9.0,5.0,7.0,3.0,0.0,6.0,6.0,4.0,3.0,1.0,0.0,1.2278481012658229,2.0253164556962027
795,16,19,16,4,2018,7.0,1.0,9.0,2.0,2.0,4.0,1.0,1.0,7.0,1.0,2.0,2.0,2.3417721518987342,1.0975609756097562
796,29,30,29,4,2018,0.0,2.0,2.0,3.0,9.0,5.0,1.0,1.0,2.0,1.0,5.0,3.0,1.1012658227848102,0.6666666666666666
797,5,17,5,4,2018,1.0,3.0,3.0,4.0,7.0,7.0,0.0,0.0,3.0,2.0,7.0,6.0,1.2025316455696202,1.9367088607594936
798,6,0,6,4,2018,2.0,3.0,0.0,5.0,2.0,6.0,3.0,3.0,0.0,5.0,0.0,4.0,0.6666666666666666,1.7848101265822784
799,27,26,27,4,2018,9.0,9.0,7.0,8.0,2.0,2.0,6.0,6.0,5.0,6.0,2.0,1.0,1.139240506329114,2.1772151898734178
800,2,14,2,5,2018,7.0,6.0,6.0,6.0,5.0,5.0,3.0,3.0,2.0,3.0,4.0,3.0,1.2125,1.2125
801,7,6,7,5,2018,12.0,2.0,10.0,2.0,3.0,5.0,1.0,1.0,4.0,2.0,1.0,3.0,2.1875,0.5
802,11,8,11,5,2018,2.0,3.0,2.0,3.0,10.0,6.0,0.0,0.0,1.0,1.0,1.0,4.0,0.9285714285714286,1.1
803,16,10,16,5,2018,10.0,4.0,11.0,7.0,3.0,9.0,4.0,4.0,3.0,6.0,2.0,4.0,2.35,1.0
804,19,0,19,5,2018,1.0,6.0,3.0,8.0,6.0,8.0,6.0,6.0,2.0,6.0,4.0,3.0,1.0714285714285714,1.8
805,26,15,26,5,2018,9.0,12.0,9.0,9.0,4.0,1.0,6.0,6.0,4.0,3.0,2.0,1.0,2.15,2.0375
806,27,17,27,5,2018,12.0,6.0,9.0,6.0,3.0,7.0,3.0,3.0,4.0,2.0,2.0,3.0,1.1625,1.95
807,9,29,9,5,2018,6.0,0.0,7.0,2.0,6.0,10.0,0.0,0.0,3.0,1.0,3.0,4.0,1.45,1.0875
808,30,5,30,5,2018,5.0,1.0,4.0,3.0,5.0,9.0,0.0,0.0,2.0,2.0,1.0,6.0,1.25,1.1875
809,22,4,22,5,2018,4.0,4.0,4.0,5.0,4.0,7.0,1.0,1.0,3.0,2.0,2.0,3.0,1.075,1.0476190476190477
810,4,26,4,6,2018,5.0,9.0,7.0,10.0,9.0,6.0,0.0,0.0,4.0,2.0,4.0,4.0,1.0465116279069768,2.123456790123457
811,5,2,5,6,2018,1.0,10.0,3.0,10.0,10.0,7.0,3.0,3.0,0.0,4.0,3.0,4.0,1.1728395061728396,1.2345679012345678
812,6,16,6,6,2018,2.0,13.0,3.0,14.0,9.0,3.0,6.0,6.0,3.0,5.0,7.0,1.0,0.4,2.3580246913580245
813,8,19,8,6,2018,6.0,1.0,4.0,4.0,6.0,8.0,0.0,0.0,1.0,2.0,2.0,4.0,1.123456790123457,1.0465116279069768
814,10,27,10,6,2018,4.0,12.0,7.0,10.0,12.0,5.0,3.0,3.0,2.0,3.0,5.0,3.0,0.8,1.148148148148148
815,14,11,14,6,2018,6.0,2.0,8.0,2.0,9.0,11.0,1.0,1.0,3.0,1.0,6.0,2.0,1.1975308641975309,0.9069767441860463
816,15,22,15,6,2018,15.0,5.0,11.0,6.0,2.0,6.0,4.0,4.0,4.0,4.0,2.0,2.0,2.049382716049383,1.0740740740740742
817,17,30,17,6,2018,9.0,8.0,8.0,5.0,8.0,5.0,6.0,6.0,4.0,2.0,1.0,0.0,1.962962962962963,1.6
818,0,9,0,6,2018,9.0,6.0,10.0,8.0,9.0,9.0,1.0,1.0,5.0,2.0,3.0,4.0,1.8148148148148149,1.432098765432099
819,29,7,29,6,2018,3.0,15.0,5.0,14.0,11.0,4.0,6.0,6.0,3.0,6.0,2.0,1.0,1.1111111111111112,2.197530864197531
820,0,27,0,7,2018,12.0,13.0,12.0,11.0,9.0,6.0,1.0,1.0,4.0,2.0,1.0,3.0,1.829268292682927,1.146341463414634
821,7,15,7,7,2018,16.0,18.0,14.0,14.0,4.0,2.0,6.0,6.0,4.0,5.0,1.0,1.0,2.182926829268293,2.0609756097560976
822,9,10,9,7,2018,6.0,5.0,8.0,8.0,11.0,13.0,1.0,1.0,1.0,1.0,5.0,4.0,1.4146341463414631,0.8333333333333334
823,11,26,11,7,2018,2.0,12.0,3.0,12.0,14.0,7.0,3.0,3.0,1.0,3.0,4.0,3.0,0.8863636363636364,2.1341463414634148
824,16,4,16,7,2018,16.0,5.0,19.0,8.0,3.0,11.0,1.0,1.0,8.0,3.0,0.0,4.0,2.365853658536585,1.0227272727272727
825,19,14,19,7,2018,2.0,9.0,4.0,11.0,8.0,10.0,3.0,3.0,1.0,5.0,2.0,5.0,1.0454545454545454,1.2195121951219512
826,29,17,29,7,2018,4.0,10.0,5.0,9.0,11.0,9.0,4.0,4.0,3.0,3.0,1.0,2.0,1.1097560975609757,1.951219512195122
827,30,22,30,7,2018,9.0,5.0,6.0,6.0,6.0,9.0,1.0,1.0,2.0,2.0,1.0,5.0,1.5,1.0609756097560976
828,6,5,6,7,2018,2.0,4.0,3.0,7.0,14.0,10.0,3.0,3.0,1.0,4.0,9.0,1.0,0.3333333333333333,1.195121951219512
829,2,8,2,7,2018,10.0,7.0,10.0,4.0,11.0,6.0,4.0,4.0,4.0,1.0,6.0,0.0,1.2195121951219512,1.1219512195121952
830,4,29,4,8,2018,5.0,7.0,8.0,8.0,13.0,12.0,4.0,4.0,1.0,3.0,4.0,1.0,1.0,1.1325301204819278
831,5,11,5,8,2018,7.0,2.0,9.0,3.0,11.0,16.0,0.0,0.0,6.0,1.0,1.0,5.0,1.216867469879518,0.8666666666666667
832,8,30,8,8,2018,7.0,12.0,5.0,8.0,8.0,6.0,4.0,4.0,1.0,3.0,2.0,1.0,1.108433734939759,1.7142857142857142
833,14,9,14,8,2018,12.0,9.0,13.0,11.0,10.0,11.0,3.0,3.0,5.0,3.0,1.0,2.0,1.2409638554216869,1.4337349397590362
834,17,19,17,8,2018,10.0,2.0,10.0,4.0,12.0,10.0,1.0,1.0,2.0,0.0,4.0,2.0,1.927710843373494,1.022222222222222
835,26,6,26,8,2018,15.0,2.0,14.0,4.0,7.0,16.0,0.0,0.0,4.0,1.0,1.0,7.0,2.144578313253012,0.2857142857142857
836,27,2,27,8,2018,13.0,13.0,11.0,12.0,8.0,12.0,3.0,3.0,1.0,2.0,3.0,5.0,1.1325301204819278,1.2409638554216869
837,10,0,10,8,2018,5.0,15.0,8.0,14.0,16.0,9.0,6.0,6.0,1.0,4.0,4.0,0.0,0.7142857142857143,1.843373493975904
838,15,16,15,8,2018,19.0,19.0,15.0,21.0,3.0,3.0,6.0,6.0,4.0,7.0,1.0,0.0,2.048192771084337,2.3734939759036147
839,22,7,22,8,2018,5.0,17.0,6.0,15.0,11.0,5.0,2.0,2.0,0.0,1.0,5.0,1.0,1.0481927710843373,2.1686746987951806
840,2,22,2,9,2018,16.0,5.0,16.0,6.0,12.0,14.0,0.0,0.0,6.0,0.0,1.0,5.0,1.261904761904762,1.0357142857142858
841,6,10,6,9,2018,2.0,5.0,4.0,9.0,17.0,21.0,0.0,0.0,1.0,1.0,3.0,8.0,0.25,0.625
842,7,17,7,9,2018,20.0,13.0,18.0,13.0,5.0,14.0,3.0,3.0,4.0,4.0,1.0,5.0,2.1785714285714284,1.9404761904761905
843,11,15,11,9,2018,3.0,20.0,4.0,15.0,17.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,0.8695652173913043,2.0357142857142856
844,16,5,16,9,2018,20.0,8.0,21.0,10.0,3.0,12.0,4.0,4.0,2.0,3.0,0.0,2.0,2.357142857142857,1.2142857142857142
845,19,4,19,9,2018,2.0,8.0,6.0,9.0,13.0,13.0,3.0,3.0,2.0,1.0,5.0,2.0,1.0,1.0434782608695652
846,29,26,29,9,2018,7.0,18.0,8.0,15.0,13.0,7.0,6.0,6.0,3.0,3.0,2.0,0.0,1.119047619047619,2.1547619047619047
847,30,27,30,9,2018,15.0,13.0,9.0,11.0,6.0,12.0,0.0,0.0,3.0,0.0,0.0,6.0,1.875,1.119047619047619
848,9,8,9,9,2018,12.0,7.0,13.0,5.0,12.0,9.0,0.0,0.0,5.0,1.0,1.0,3.0,1.4523809523809523,1.0952380952380951
849,0,14,0,9,2018,18.0,12.0,19.0,14.0,10.0,12.0,3.0,3.0,7.0,3.0,1.0,2.0,1.8571428571428568,1.2261904761904765
850,4,30,4,10,2018,11.0,15.0,10.0,9.0,13.0,8.0,3.0,3.0,2.0,1.0,0.0,2.0,1.0851063829787233,1.6666666666666667
851,10,2,10,10,2018,5.0,17.0,11.0,16.0,25.0,12.0,4.0,4.0,3.0,4.0,9.0,0.0,0.5555555555555556,1.258823529411765
852,14,29,14,10,2018,12.0,7.0,15.0,8.0,15.0,14.0,0.0,0.0,2.0,0.0,5.0,2.0,1.2117647058823529,1.1058823529411763
853,15,6,15,10,2018,23.0,5.0,16.0,8.0,3.0,19.0,3.0,3.0,1.0,4.0,0.0,3.0,2.047058823529412,0.5555555555555556
